Name	Connector type	DSC pattern	Logics1	Logics2	Logics3	Logics4		PenDowel	PenScrew	PenShelf	PenGroove	PenDoorLarge	PenDoorSmall	PenSide	PenRowSide	PenExcenter	PenC+Dhorizontal	PenC+Dvertical														Protected			"Typr of connection[1:D,2:S,3:DCS,4:Sh,5:Gr,6:Hinge,7:Hole in row side,8:C+D]"		Specification-MaximunDistance	Shelf-Gap		DCS-FixedGrid	Specifications-Distance	Dowels-Dia	Specification-a	Specification-b	Dowels-v	Dowels-h	Screws-Dv	Screws-Dh	Shelf-Dia	Shelf-DisV	Shelf-Depth	Shelf-a	Shelf-b	Screws-h		DCS-LogicL1	DCS-LogicL2																									Excenter-Dia	Excenter-depth	Excenter-Distance	Horizonal-Dia	Horizonal-Depth	Horizonal-Height	Vertical-Dia	Vertical-Depth										Shelf-Disdz	Groove-Extrad						Excenter-2Distance	Excenter-2Dia	Excenter-2Depth		Groove-Extraf	Groove-Extrab					DCS-LogicL3	DCS-LogicL4																Groove-Extradl																												Specification-Number0Distance1	Specification-Number	Shelf-NumberV	DCS-Logics(1-5)	Groove-Cald/d(0-1)		C+D-ExcenterPosition(0-2)									C+D-ExcenterOuterBoards(0-2)	Shelf-NumberH							Specification-Center	Excenter-Only1excenter(0-2)	Groove-Mode			Screws-h-drill	
Door LHW95_ST,WH-side LH;Door_VI_20	Door_VI_20	<H95>*<H95>	<H95>*<H95>	<H95>*<H95>*<H95>	<H95>*<H95>*<H95>*<H95>			2	3	4	5	6	7	8	9	10	11	12	0	2	3	4	5	6	7	8	9	10	11	12	0	0	0	0	3	0	2	1	0	0	32	8	107	107	11	26	8.01	3	5	32	12	40	60	35	12	550	820	0	5	35	10	9.5	8	5	45	80	80	37	10	10	32	37	32	60	80	8	12	37	50	40	50	15	15	34	8	34	10	5	11	5	10	54	37	50	40	0	0	0	0	0	500	800	500	800	0	32	4	8	40	0	0	1100	1500	1100	1500	1020	1500	40	50	8	10	80	8	10	50	130	10	12	40	70	8	10	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	10	3	4	0	0	2	0	2	1	1	2	1	5	2	0	-2	2	3	1	2	3	1	0	0	0	0	0	1	4	5	4	5	0	0	0	0	0	0	0	
Door RHW95_ST,WH-side RH;Door_VI_20	Door_VI_20	<H95>*<H95>	<H95>*<H95>	<H95>*<H95>*<H95>	<H95>*<H95>*<H95>*<H95>			2	3	4	5	6	7	8	9	10	11	12	0	2	3	4	5	6	7	8	9	10	11	12	0	0	0	0	3	0	2	1	0	0	32	8	107	107	11	26	8.01	3	5	32	12	40	60	35	12	550	820	0	5	35	10	9.5	8	5	45	80	80	37	10	10	32	37	32	60	80	8	12	37	50	40	50	15	15	34	8	34	10	5	11	5	10	54	37	50	40	0	0	0	0	0	500	800	500	800	0	32	4	8	40	0	0	1100	1500	1100	1500	1020	1500	40	50	8	10	80	8	10	50	130	10	12	40	70	8	10	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	10	3	4	0	0	2	0	2	1	1	2	1	5	2	0	-2	2	3	1	2	3	1	0	0	0	0	0	1	4	5	4	5	0	0	0	0	0	0	0	
Door LHW155_ST,WH-side LH;Door_VI_20	Door_VI_20	<H155>*<H155>	<H155>*<H155>	<H155>*<H155>*<H155>	<H155>*<H155>*<H155>*<H155>			2	3	4	5	6	7	8	9	10	11	12	0	2	3	4	5	6	7	8	9	10	11	12	0	0	0	0	3	0	2	1	0	0	32	8	107	107	11	26	8.01	3	5	32	12	40	60	35	12	550	820	0	5	35	10	9.5	8	5	45	80	80	37	10	10	32	37	32	60	80	8	12	37	50	40	50	15	15	34	8	34	10	5	11	5	10	54	37	50	40	0	0	0	0	0	500	800	500	800	0	32	4	8	40	0	0	1100	1500	1100	1500	1020	1500	40	50	8	10	80	8	10	50	130	10	12	40	70	8	10	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	10	3	4	0	0	2	0	2	1	1	2	1	5	2	0	-2	2	3	1	2	3	1	0	0	0	0	0	1	4	5	4	5	0	0	0	0	0	0	0	
Door RHW155_ST,WH-side RH;Door_VI_20	Door_VI_20	<H155>*<H155>	<H155>*<H155>	<H155>*<H155>*<H155>	<H155>*<H155>*<H155>*<H155>			2	3	4	5	6	7	8	9	10	11	12	0	2	3	4	5	6	7	8	9	10	11	12	0	0	0	0	3	0	2	1	0	0	32	8	107	107	11	26	8.01	3	5	32	12	40	60	35	12	550	820	0	5	35	10	9.5	8	5	45	80	80	37	10	10	32	37	32	60	80	8	12	37	50	40	50	15	15	34	8	34	10	5	11	5	10	54	37	50	40	0	0	0	0	0	500	800	500	800	0	32	4	8	40	0	0	1100	1500	1100	1500	1020	1500	40	50	8	10	80	8	10	50	130	10	12	40	70	8	10	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	10	3	4	0	0	2	0	2	1	1	2	1	5	2	0	-2	2	3	1	2	3	1	0	0	0	0	0	1	4	5	4	5	0	0	0	0	0	0	0	
Door LHF95_ST,WH-side LH;Door_VI_20	Door_VI_20	<H95F>*<H95F>	<H95F>*<H95F>	<H95F>*<H95F>*<H95F>	<H95F>*<H95F>*<H95F>*<H95F>			2	3	4	5	6	7	8	9	10	11	12	0	2	3	4	5	6	7	8	9	10	11	12	0	0	0	0	3	0	2	1	0	0	32	8	107	107	11	26	8.01	3	5	32	12	40	60	35	12	550	820	0	5	35	10	9.5	8	5	45	80	80	37	10	10	32	37	32	60	80	8	12	37	50	40	50	15	15	34	8	34	10	5	11	5	10	54	37	50	40	0	0	0	0	0	500	800	500	800	0	32	4	8	40	0	0	1100	1500	1100	1500	1020	1500	40	50	8	10	80	8	10	50	130	10	12	40	70	8	10	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	10	3	4	0	0	2	0	2	1	1	2	1	5	2	0	-2	2	3	1	2	3	1	0	0	0	0	0	1	4	5	4	5	0	0	0	0	0	0	0	
Door RHF95_ST,WH-side RH;Door_VI_20	Door_VI_20	<H95F>*<H95F>	<H95F>*<H95F>	<H95F>*<H95F>*<H95F>	<H95F>*<H95F>*<H95F>*<H95F>			2	3	4	5	6	7	8	9	10	11	12	0	2	3	4	5	6	7	8	9	10	11	12	0	0	0	0	3	0	2	1	0	0	32	8	107	107	11	26	8.01	3	5	32	12	40	60	35	12	550	820	0	5	35	10	9.5	8	5	45	80	80	37	10	10	32	37	32	60	80	8	12	37	50	40	50	15	15	34	8	34	10	5	11	5	10	54	37	50	40	0	0	0	0	0	500	800	500	800	0	32	4	8	40	0	0	1100	1500	1100	1500	1020	1500	40	50	8	10	80	8	10	50	130	10	12	40	70	8	10	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	10	3	4	0	0	2	0	2	1	1	2	1	5	2	0	-2	2	3	1	2	3	1	0	0	0	0	0	1	4	5	4	5	0	0	0	0	0	0	0	
Door RHFF95_ST,WH-side RH;Door_VI_20	Door_VI_20	<H95FF>*<H95FF>	<H95FF>*<H95FF>	<H95FF>*<H95FF>*<H95FF>	<H95FF>*<H95FF>*<H95FF>*<H95FF>			2	3	4	5	6	7	8	9	10	11	12	0	2	3	4	5	6	7	8	9	10	11	12	0	0	0	0	3	0	2	1	0	0	32	8	107	107	11	26	8.01	3	5	32	12	40	60	35	12	550	820	0	5	35	10	9.5	8	5	45	80	80	37	10	10	32	37	32	60	80	8	12	37	50	40	50	15	15	34	8	34	10	5	11	5	10	54	37	50	40	0	0	0	0	0	500	800	500	800	0	32	4	8	40	0	0	1100	1500	1100	1500	1020	1500	40	50	8	10	80	8	10	50	130	10	12	40	70	8	10	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	10	3	4	0	0	2	0	2	1	1	2	1	5	2	0	-2	2	3	1	2	3	1	0	0	0	0	0	1	4	5	4	5	0	0	0	0	0	0	0	
Door LHFF95_ST,WH-side LH;Door_VI_20	Door_VI_20	<H95FF>*<H95FF>	<H95FF>*<H95FF>	<H95FF>*<H95FF>*<H95FF>	<H95FF>*<H95FF>*<H95FF>*<H95FF>			2	3	4	5	6	7	8	9	10	11	12	0	2	3	4	5	6	7	8	9	10	11	12	0	0	0	0	3	0	2	1	0	0	32	8	107	107	11	26	8.01	3	5	32	12	40	60	35	12	550	820	0	5	35	10	9.5	8	5	45	80	80	37	10	10	32	37	32	60	80	8	12	37	50	40	50	15	15	34	8	34	10	5	11	5	10	54	37	50	40	0	0	0	0	0	500	800	500	800	0	32	4	8	40	0	0	1100	1500	1100	1500	1020	1500	40	50	8	10	80	8	10	50	130	10	12	40	70	8	10	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	10	3	4	0	0	2	0	2	1	1	2	1	5	2	0	-2	2	3	1	2	3	1	0	0	0	0	0	1	4	5	4	5	0	0	0	0	0	0	0	
Door LHW107_ST,WH-side RH;Door_VI_20	Door_VI_20	<TI_SOLF_M01>						2	3	4	5	6	7	8	9	10	11	12	0	2	3	4	5	6	7	8	9	10	11	12	0	0	0	0	3	0	2	1	0	0	32	8	0	0	11	26	8.01	3	5	32	12	40	60	35	12	550	820	0	5	35	10	9.5	8	5	45	80	80	37	10	10	32	37	32	60	80	8	12	37	50	40	50	15	15	34	8	34	10	5	11	5	10	54	37	50	40	0	0	0	0	0	500	800	500	800	0	32	4	8	40	0	0	1100	1500	1100	1500	1020	1500	40	50	8	10	80	8	10	50	130	10	12	40	70	8	10	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	10	3	1	0	0	2	0	2	1	1	2	1	5	2	0	-2	2	3	1	2	3	1	1	0	0	0	0	1	4	5	4	5	0	0	0	0	0	0	0	
Door RHW107_ST,WH-side LH;Door_VI_20	Door_VI_20	<TI_SOLF_M01>						2	3	4	5	6	7	8	9	10	11	12	0	2	3	4	5	6	7	8	9	10	11	12	0	0	0	0	3	0	2	1	0	0	32	8	0	0	11	26	8.01	3	5	32	12	40	60	35	12	550	820	0	5	35	10	9.5	8	5	45	80	80	37	10	10	32	37	32	60	80	8	12	37	50	40	50	15	15	34	8	34	10	5	11	5	10	54	37	50	40	0	0	0	0	0	500	800	500	800	0	32	4	8	40	0	0	1100	1500	1100	1500	1020	1500	40	50	8	10	80	8	10	50	130	10	12	40	70	8	10	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	10	3	1	0	0	2	0	2	1	1	2	1	5	2	0	-2	2	3	1	2	3	1	1	0	0	0	0	1	4	5	4	5	0	0	0	0	0	0	0	
Door LHW95_ST,WH-side RH;Door_VI_20	Door_VI_20	<TI_SOLF_M01>						2	3	4	5	6	7	8	9	10	11	12	0	2	3	4	5	6	7	8	9	10	11	12	0	0	0	0	3	0	2	1	0	0	32	8	0	0	11	26	8.01	3	5	32	12	40	60	35	12	550	820	0	5	35	10	9.5	8	5	45	80	80	37	10	10	32	37	32	60	80	8	12	37	50	40	50	15	15	34	8	34	10	5	11	5	10	54	37	50	40	0	0	0	0	0	500	800	500	800	0	32	4	8	40	0	0	1100	1500	1100	1500	1020	1500	40	50	8	10	80	8	10	50	130	10	12	40	70	8	10	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	10	3	1	0	0	2	0	2	1	1	2	1	5	2	0	-2	2	3	1	2	3	1	1	0	0	0	0	1	4	5	4	5	0	0	0	0	0	0	0	
Door RHW95_ST,WH-side LH;Door_VI_20	Door_VI_20	<TI_SOLF_M01>						2	3	4	5	6	7	8	9	10	11	12	0	2	3	4	5	6	7	8	9	10	11	12	0	0	0	0	3	0	2	1	0	0	32	8	0	0	11	26	8.01	3	5	32	12	40	60	35	12	550	820	0	5	35	10	9.5	8	5	45	80	80	37	10	10	32	37	32	60	80	8	12	37	50	40	50	15	15	34	8	34	10	5	11	5	10	54	37	50	40	0	0	0	0	0	500	800	500	800	0	32	4	8	40	0	0	1100	1500	1100	1500	1020	1500	40	50	8	10	80	8	10	50	130	10	12	40	70	8	10	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	10	3	1	0	0	2	0	2	1	1	2	1	5	2	0	-2	2	3	1	2	3	1	1	0	0	0	0	1	4	5	4	5	0	0	0	0	0	0	0	
Door LHW155_ST,WH-side RH;Door_VI_20	Door_VI_20	<TI_SOLF_M01>						2	3	4	5	6	7	8	9	10	11	12	0	2	3	4	5	6	7	8	9	10	11	12	0	0	0	0	3	0	2	1	0	0	32	8	0	0	11	26	8.01	3	5	32	12	40	60	35	12	550	820	0	5	35	10	9.5	8	5	45	80	80	37	10	10	32	37	32	60	80	8	12	37	50	40	50	15	15	34	8	34	10	5	11	5	10	54	37	50	40	0	0	0	0	0	500	800	500	800	0	32	4	8	40	0	0	1100	1500	1100	1500	1020	1500	40	50	8	10	80	8	10	50	130	10	12	40	70	8	10	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	10	3	1	0	0	2	0	2	1	1	2	1	5	2	0	-2	2	3	1	2	3	1	1	0	0	0	0	1	4	5	4	5	0	0	0	0	0	0	0	
Door RHW155_ST,WH-side LH;Door_VI_20	Door_VI_20	<TI_SOLF_M01>						2	3	4	5	6	7	8	9	10	11	12	0	2	3	4	5	6	7	8	9	10	11	12	0	0	0	0	3	0	2	1	0	0	32	8	0	0	11	26	8.01	3	5	32	12	40	60	35	12	550	820	0	5	35	10	9.5	8	5	45	80	80	37	10	10	32	37	32	60	80	8	12	37	50	40	50	15	15	34	8	34	10	5	11	5	10	54	37	50	40	0	0	0	0	0	500	800	500	800	0	32	4	8	40	0	0	1100	1500	1100	1500	1020	1500	40	50	8	10	80	8	10	50	130	10	12	40	70	8	10	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	10	3	1	0	0	2	0	2	1	1	2	1	5	2	0	-2	2	3	1	2	3	1	1	0	0	0	0	1	4	5	4	5	0	0	0	0	0	0	0	
Door LHF95_ST,WH-side RH;Door_VI_20	Door_VI_20	<TI_SOLF_M01>						2	3	4	5	6	7	8	9	10	11	12	0	2	3	4	5	6	7	8	9	10	11	12	0	0	0	0	3	0	2	1	0	0	32	8	0	0	11	26	8.01	3	5	32	12	40	60	35	12	550	820	0	5	35	10	9.5	8	5	45	80	80	37	10	10	32	37	32	60	80	8	12	37	50	40	50	15	15	34	8	34	10	5	11	5	10	54	37	50	40	0	0	0	0	0	500	800	500	800	0	32	4	8	40	0	0	1100	1500	1100	1500	1020	1500	40	50	8	10	80	8	10	50	130	10	12	40	70	8	10	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	10	3	1	0	0	2	0	2	1	1	2	1	5	2	0	-2	2	3	1	2	3	1	1	0	0	0	0	1	4	5	4	5	0	0	0	0	0	0	0	
Door RHF95_ST,WH-side LH;Door_VI_20	Door_VI_20	<TI_SOLF_M01>						2	3	4	5	6	7	8	9	10	11	12	0	2	3	4	5	6	7	8	9	10	11	12	0	0	0	0	3	0	2	1	0	0	32	8	0	0	11	26	8.01	3	5	32	12	40	60	35	12	550	820	0	5	35	10	9.5	8	5	45	80	80	37	10	10	32	37	32	60	80	8	12	37	50	40	50	15	15	34	8	34	10	5	11	5	10	54	37	50	40	0	0	0	0	0	500	800	500	800	0	32	4	8	40	0	0	1100	1500	1100	1500	1020	1500	40	50	8	10	80	8	10	50	130	10	12	40	70	8	10	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	10	3	1	0	0	2	0	2	1	1	2	1	5	2	0	-2	2	3	1	2	3	1	1	0	0	0	0	1	4	5	4	5	0	0	0	0	0	0	0	
Door LHFF95_ST,WH-side RH;Door_VI_20	Door_VI_20	<TI_SOLF_M01>						2	3	4	5	6	7	8	9	10	11	12	0	2	3	4	5	6	7	8	9	10	11	12	0	0	0	0	3	0	2	1	0	0	32	8	0	0	11	26	8.01	3	5	32	12	40	60	35	12	550	820	0	5	35	10	9.5	8	5	45	80	80	37	10	10	32	37	32	60	80	8	12	37	50	40	50	15	15	34	8	34	10	5	11	5	10	54	37	50	40	0	0	0	0	0	500	800	500	800	0	32	4	8	40	0	0	1100	1500	1100	1500	1020	1500	40	50	8	10	80	8	10	50	130	10	12	40	70	8	10	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	10	3	1	0	0	2	0	2	1	1	2	1	5	2	0	-2	2	3	1	2	3	1	1	0	0	0	0	1	4	5	4	5	0	0	0	0	0	0	0	
Door RHFF95_ST,WH-side LH;Door_VI_20	Door_VI_20	<TI_SOLF_M01>						2	3	4	5	6	7	8	9	10	11	12	0	2	3	4	5	6	7	8	9	10	11	12	0	0	0	0	3	0	2	1	0	0	32	8	0	0	11	26	8.01	3	5	32	12	40	60	35	12	550	820	0	5	35	10	9.5	8	5	45	80	80	37	10	10	32	37	32	60	80	8	12	37	50	40	50	15	15	34	8	34	10	5	11	5	10	54	37	50	40	0	0	0	0	0	500	800	500	800	0	32	4	8	40	0	0	1100	1500	1100	1500	1020	1500	40	50	8	10	80	8	10	50	130	10	12	40	70	8	10	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	10	3	1	0	0	2	0	2	1	1	2	1	5	2	0	-2	2	3	1	2	3	1	1	0	0	0	0	1	4	5	4	5	0	0	0	0	0	0	0	
----------Door_TH----------	Door_VI_20							2	3	4	5	6	7	8	9	10	11	12	0	2	3	4	5	6	7	8	9	10	11	12	0	0	0	0	3	0	2	1	0	0	32	8	0	0	11	26	8.01	3	5	32	12	40	60	35	12	550	820	0	5	35	10	9.5	8	5	45	80	80	37	10	10	32	37	32	60	80	8	12	37	50	40	50	15	15	34	8	34	10	5	11	5	10	54	37	50	40	0	0	0	0	0	500	800	500	800	0	32	4	8	40	0	0	1100	1500	1100	1500	1020	1500	40	50	8	10	80	8	10	50	130	10	12	40	70	8	10	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	10	3	1	0	0	2	0	2	1	1	2	1	5	2	0	-2	2	3	1	2	3	1	1	0	0	0	0	1	4	5	4	5	0	0	0	0	0	0	0	
Door LHW107_ST,TH-side LH;Door_VI_20	Door_VI_20	<H107>*<H107>	<H107>*<H107>	<H107>*<H107>*<H107>	<H107>*<H107>*<H107>*<H107>			2	3	4	5	6	7	8	9	10	11	12	0	2	3	4	5	6	7	8	9	10	11	12	0	0	0	0	3	0	2	1	0	0	32	8	107	107	11	26	8.01	3	5	32	12	40	60	35	12	550	820	0	5	35	10	9.5	8	5	45	80	80	37	10	10	32	37	32	60	80	8	12	37	50	40	50	15	15	34	8	34	10	5	11	5	10	54	37	50	40	0	0	0	0	0	500	800	500	800	0	32	4	8	40	0	0	1100	1500	1100	1500	1020	1500	40	50	8	10	80	8	10	50	130	10	12	40	70	8	10	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	10	3	4	0	0	2	0	2	1	1	2	1	5	2	0	-2	2	3	1	2	3	1	0	0	0	0	0	1	4	5	4	5	0	0	0	0	0	0	0	
Door RHW107_ST,TH-side RH;Door_VI_20	Door_VI_20	<H107>*<H107>	<H107>*<H107>	<H107>*<H107>*<H107>	<H107>*<H107>*<H107>*<H107>			2	3	4	5	6	7	8	9	10	11	12	0	2	3	4	5	6	7	8	9	10	11	12	0	0	0	0	3	0	2	1	0	0	32	8	107	107	11	26	8.01	3	5	32	12	40	60	35	12	550	820	0	5	35	10	9.5	8	5	45	80	80	37	10	10	32	37	32	60	80	8	12	37	50	40	50	15	15	34	8	34	10	5	11	5	10	54	37	50	40	0	0	0	0	0	500	800	500	800	0	32	4	8	40	0	0	1100	1500	1100	1500	1020	1500	40	50	8	10	80	8	10	50	130	10	12	40	70	8	10	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	10	3	4	0	0	2	0	2	1	1	2	1	5	2	0	-2	2	3	1	2	3	1	0	0	0	0	0	1	4	5	4	5	0	0	0	0	0	0	0	
Door LHW95_ST,TH-side LH;Door_VI_20	Door_VI_20	<H95>*<H95>	<H95>*<H95>	<H95>*<H95>*<H95>	<H95>*<H95>*<H95>*<H95>			2	3	4	5	6	7	8	9	10	11	12	0	2	3	4	5	6	7	8	9	10	11	12	0	0	0	0	3	0	2	1	0	0	32	8	107	107	11	26	8.01	3	5	32	12	40	60	35	12	550	820	0	5	35	10	9.5	8	5	45	80	80	37	10	10	32	37	32	60	80	8	12	37	50	40	50	15	15	34	8	34	10	5	11	5	10	54	37	50	40	0	0	0	0	0	500	800	500	800	0	32	4	8	40	0	0	1100	1500	1100	1500	1020	1500	40	50	8	10	80	8	10	50	130	10	12	40	70	8	10	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	10	3	4	0	0	2	0	2	1	1	2	1	5	2	0	-2	2	3	1	2	3	1	0	0	0	0	0	1	4	5	4	5	0	0	0	0	0	0	0	
Door RHW95_ST,TH-side RH;Door_VI_20	Door_VI_20	<H95>*<H95>	<H95>*<H95>	<H95>*<H95>*<H95>	<H95>*<H95>*<H95>*<H95>			2	3	4	5	6	7	8	9	10	11	12	0	2	3	4	5	6	7	8	9	10	11	12	0	0	0	0	3	0	2	1	0	0	32	8	107	107	11	26	8.01	3	5	32	12	40	60	35	12	550	820	0	5	35	10	9.5	8	5	45	80	80	37	10	10	32	37	32	60	80	8	12	37	50	40	50	15	15	34	8	34	10	5	11	5	10	54	37	50	40	0	0	0	0	0	500	800	500	800	0	32	4	8	40	0	0	1100	1500	1100	1500	1020	1500	40	50	8	10	80	8	10	50	130	10	12	40	70	8	10	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	10	3	4	0	0	2	0	2	1	1	2	1	5	2	0	-2	2	3	1	2	3	1	0	0	0	0	0	1	4	5	4	5	0	0	0	0	0	0	0	
Door LHW155_ST,TH-side LH;Door_VI_20	Door_VI_20	<H155>*<H155>	<H155>*<H155>	<H155>*<H155>*<H155>	<H155>*<H155>*<H155>*<H155>			2	3	4	5	6	7	8	9	10	11	12	0	2	3	4	5	6	7	8	9	10	11	12	0	0	0	0	3	0	2	1	0	0	32	8	107	107	11	26	8.01	3	5	32	12	40	60	35	12	550	820	0	5	35	10	9.5	8	5	45	80	80	37	10	10	32	37	32	60	80	8	12	37	50	40	50	15	15	34	8	34	10	5	11	5	10	54	37	50	40	0	0	0	0	0	500	800	500	800	0	32	4	8	40	0	0	1100	1500	1100	1500	1020	1500	40	50	8	10	80	8	10	50	130	10	12	40	70	8	10	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	10	3	4	0	0	2	0	2	1	1	2	1	5	2	0	-2	2	3	1	2	3	1	0	0	0	0	0	1	4	5	4	5	0	0	0	0	0	0	0	
Door RHW155_ST,TH-side RH;Door_VI_20	Door_VI_20	<H155>*<H155>	<H155>*<H155>	<H155>*<H155>*<H155>	<H155>*<H155>*<H155>*<H155>			2	3	4	5	6	7	8	9	10	11	12	0	2	3	4	5	6	7	8	9	10	11	12	0	0	0	0	3	0	2	1	0	0	32	8	107	107	11	26	8.01	3	5	32	12	40	60	35	12	550	820	0	5	35	10	9.5	8	5	45	80	80	37	10	10	32	37	32	60	80	8	12	37	50	40	50	15	15	34	8	34	10	5	11	5	10	54	37	50	40	0	0	0	0	0	500	800	500	800	0	32	4	8	40	0	0	1100	1500	1100	1500	1020	1500	40	50	8	10	80	8	10	50	130	10	12	40	70	8	10	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	10	3	4	0	0	2	0	2	1	1	2	1	5	2	0	-2	2	3	1	2	3	1	0	0	0	0	0	1	4	5	4	5	0	0	0	0	0	0	0	
Door LHF95_ST,TH-side LH;Door_VI_20	Door_VI_20	<H95F>*<H95F>	<H95F>*<H95F>	<H95F>*<H95F>*<H95F>	<H95F>*<H95F>*<H95F>*<H95F>			2	3	4	5	6	7	8	9	10	11	12	0	2	3	4	5	6	7	8	9	10	11	12	0	0	0	0	3	0	2	1	0	0	32	8	107	107	11	26	8.01	3	5	32	12	40	60	35	12	550	820	0	5	35	10	9.5	8	5	45	80	80	37	10	10	32	37	32	60	80	8	12	37	50	40	50	15	15	34	8	34	10	5	11	5	10	54	37	50	40	0	0	0	0	0	500	800	500	800	0	32	4	8	40	0	0	1100	1500	1100	1500	1020	1500	40	50	8	10	80	8	10	50	130	10	12	40	70	8	10	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	10	3	4	0	0	2	0	2	1	1	2	1	5	2	0	-2	2	3	1	2	3	1	0	0	0	0	0	1	4	5	4	5	0	0	0	0	0	0	0	
Door RHF95_ST,TH-side RH;Door_VI_20	Door_VI_20	<H95F>*<H95F>	<H95F>*<H95F>	<H95F>*<H95F>*<H95F>	<H95F>*<H95F>*<H95F>*<H95F>			2	3	4	5	6	7	8	9	10	11	12	0	2	3	4	5	6	7	8	9	10	11	12	0	0	0	0	3	0	2	1	0	0	32	8	107	107	11	26	8.01	3	5	32	12	40	60	35	12	550	820	0	5	35	10	9.5	8	5	45	80	80	37	10	10	32	37	32	60	80	8	12	37	50	40	50	15	15	34	8	34	10	5	11	5	10	54	37	50	40	0	0	0	0	0	500	800	500	800	0	32	4	8	40	0	0	1100	1500	1100	1500	1020	1500	40	50	8	10	80	8	10	50	130	10	12	40	70	8	10	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	10	3	4	0	0	2	0	2	1	1	2	1	5	2	0	-2	2	3	1	2	3	1	0	0	0	0	0	1	4	5	4	5	0	0	0	0	0	0	0	
Door RHFF95_ST,TH-side RH;Door_VI_20	Door_VI_20	<H95FF>*<H95FF>	<H95FF>*<H95FF>	<H95FF>*<H95FF>*<H95FF>	<H95FF>*<H95FF>*<H95FF>*<H95FF>			2	3	4	5	6	7	8	9	10	11	12	0	2	3	4	5	6	7	8	9	10	11	12	0	0	0	0	3	0	2	1	0	0	32	8	107	107	11	26	8.01	3	5	32	12	40	60	35	12	550	820	0	5	35	10	9.5	8	5	45	80	80	37	10	10	32	37	32	60	80	8	12	37	50	40	50	15	15	34	8	34	10	5	11	5	10	54	37	50	40	0	0	0	0	0	500	800	500	800	0	32	4	8	40	0	0	1100	1500	1100	1500	1020	1500	40	50	8	10	80	8	10	50	130	10	12	40	70	8	10	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	10	3	4	0	0	2	0	2	1	1	2	1	5	2	0	-2	2	3	1	2	3	1	0	0	0	0	0	1	4	5	4	5	0	0	0	0	0	0	0	
